
Node_APA-01

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable5/1/0-downstream17;RFGW10-Channel_4/3.2-Gi4/10;37;34.78;0.91;16.23;88.47;52;0;0
Modular-Cable5/1/0-downstream16;RFGW10-Channel_4/3.1-Gi4/10;37;34.57;0.92;16.25;87.99;52;0;0
Modular-Cable5/1/0-downstream15;RFGW10-Channel_4/2.8-Gi4/10;37;35.33;1.54;16.25;89.53;47;1;5
Modular-Cable5/1/0-downstream14;RFGW10-Channel_4/2.7-Gi4/10;37;35.32;1.53;16.25;89.27;46;1;5
Modular-Cable5/1/0-downstream13;RFGW10-Channel_4/2.6-Gi4/10;37;35.15;1.54;16.24;88.91;46;0;0
Modular-Cable5/1/0-downstream12;RFGW10-Channel_4/2.5-Gi4/10;37;35.21;1.54;16.23;89.15;44;1;5
Modular-Cable5/1/0-downstream11;RFGW10-Channel_4/2.4-Gi4/10;37;35.21;1.53;16.22;89.49;45;1;5
Modular-Cable5/1/0-downstream10;RFGW10-Channel_4/2.3-Gi4/10;37;35.4;1.53;16.24;89.46;46;1;5


Node_STM-04

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable5/0/1-downstream7;RFGW10-Channel_3/4.8-Gi3/11;37;35.19;0.49;18.9;94.03;160;1;5
Modular-Cable5/0/1-downstream6;RFGW10-Channel_3/4.7-Gi3/11;37;35.2;0.5;18.85;93.7;164;1;5
Modular-Cable5/0/1-downstream5;RFGW10-Channel_3/4.6-Gi3/11;37;35.32;0.5;18.86;94.05;160;1;5
Modular-Cable5/0/1-downstream4;RFGW10-Channel_3/4.5-Gi3/11;37;35.38;0.51;20.37;93.91;193;5;25
Modular-Cable5/0/1-downstream3;RFGW10-Channel_3/4.4-Gi3/11;37;35.2;0.56;19.02;93.65;165;2;10
Modular-Cable5/0/1-downstream2;RFGW10-Channel_3/5.13-Gi3/11;37;35.19;0.53;18.89;93.87;163;1;5
Modular-Cable5/0/1-downstream1;RFGW10-Channel_3/5.3-Gi3/11;37;35.19;0.53;18.99;93.88;162;1;5
Modular-Cable5/0/1-downstream0;RFGW10-Channel_3/4.1-Gi3/11;37;35.19;0.5;19.08;93.64;169;2;10
Modular-Cable5/0/1-downstream9;RFGW10-Channel_3/5.2-Gi3/11;37;35.48;1.82;19.91;94.82;153;6;30
Modular-Cable5/0/1-downstream8;RFGW10-Channel_3/5.1-Gi3/11;37;35.44;1.82;19.91;94.83;150;8;40
Modular-Cable5/0/1-downstream22;RFGW10-Channel_3/5.15-Gi3/11;37;35.31;1.69;19.61;93.66;174;3;15
Modular-Cable5/0/1-downstream23;RFGW10-Channel_3/5.16-Gi3/11;37;35.26;1.7;19.6;93.7;174;2;10
Modular-Cable5/0/1-downstream20;RFGW10-Channel_3/5.13-Gi3/11;37;35.31;1.7;19.66;93.35;171;2;10
Modular-Cable5/0/1-downstream21;RFGW10-Channel_3/5.14-Gi3/11;37;35.39;1.7;19.61;93.19;172;2;10
Modular-Cable5/0/1-downstream17;RFGW10-Channel_3/5.10-Gi3/11;37;35.15;1.69;19.61;93.3;172;0;0
Modular-Cable5/0/1-downstream16;RFGW10-Channel_3/5.9-Gi3/11;37;35.31;1.71;19.76;93.64;173;2;10
Modular-Cable5/0/1-downstream15;RFGW10-Channel_3/5.8-Gi3/11;37;35.46;1.82;19.93;94.76;152;7;35
Modular-Cable5/0/1-downstream14;RFGW10-Channel_3/5.7-Gi3/11;37;35.44;1.82;19.92;94.82;152;5;25
Modular-Cable5/0/1-downstream13;RFGW10-Channel_3/5.6-Gi3/11;37;35.29;1.82;19.99;94.62;153;3;15
Modular-Cable5/0/1-downstream12;RFGW10-Channel_3/5.5-Gi3/11;37;35.45;1.81;19.94;94.63;151;4;20
Modular-Cable5/0/1-downstream11;RFGW10-Channel_3/5.4-Gi3/11;37;35.41;1.82;20.05;94.59;158;5;25
Modular-Cable5/0/1-downstream10;RFGW10-Channel_3/5.3-Gi3/11;37;35.66;1.82;19.99;94.7;156;8;40
Modular-Cable5/0/1-downstream19;RFGW10-Channel_3/5.12-Gi3/11;37;35.28;1.69;19.6;93.34;172;2;10
Modular-Cable5/0/1-downstream18;RFGW10-Channel_3/5.11-Gi3/11;37;35.16;1.7;19.6;92.95;169;1;5


Node_STM-05

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable5/1/1-downstream8;RFGW10-Channel_4/4.9-Gi4/11;37;34.5;1.05;14.58;83.58;24;0;0
Modular-Cable5/1/1-downstream9;RFGW10-Channel_4/4.10-Gi4/11;37;34.19;1.04;14.53;83.0;25;0;0
Modular-Cable5/1/1-downstream6;RFGW10-Channel_4/4.7-Gi4/11;37;31.66;1.19;14.89;79.28;10;0;0
Modular-Cable5/1/1-downstream7;RFGW10-Channel_4/4.8-Gi4/11;37;31.82;1.19;14.9;80.16;12;0;0
Modular-Cable5/1/1-downstream4;RFGW10-Channel_4/4.5-Gi4/11;37;31.72;1.24;15.01;79.83;11;0;0
Modular-Cable5/1/1-downstream5;RFGW10-Channel_4/4.6-Gi4/11;37;31.52;1.2;14.9;79.73;10;0;0
Modular-Cable5/1/1-downstream2;RFGW10-Channel_4/2.13-Gi4/11;37;33.04;1.28;15.14;80.7;13;0;0
Modular-Cable5/1/1-downstream3;RFGW10-Channel_4/4.4-Gi4/11;37;31.86;1.2;14.95;79.2;10;0;0
Modular-Cable5/1/1-downstream0;RFGW10-Channel_4/4.1-Gi4/11;37;31.57;1.21;15.03;79.56;10;0;0
Modular-Cable5/1/1-downstream1;RFGW10-Channel_4/4.11-Gi4/11;37;31.74;1.21;15.18;79.9;10;0;0
Modular-Cable5/1/1-downstream21;RFGW10-Channel_4/2.14-Gi4/11;37;33.82;1.2;14.5;85.39;28;0;0
Modular-Cable5/1/1-downstream20;RFGW10-Channel_4/2.13-Gi4/11;37;33.72;1.19;14.52;84.83;27;0;0
Modular-Cable5/1/1-downstream23;RFGW10-Channel_4/2.16-Gi4/11;37;33.63;1.2;14.5;85.36;28;0;0
Modular-Cable5/1/1-downstream22;RFGW10-Channel_4/2.15-Gi4/11;37;33.57;1.2;14.49;86.04;26;0;0
Modular-Cable5/1/1-downstream18;RFGW10-Channel_4/2.11-Gi4/11;37;33.81;1.2;14.47;85.68;27;0;0
Modular-Cable5/1/1-downstream19;RFGW10-Channel_4/2.12-Gi4/11;37;33.94;1.19;14.48;85.53;28;0;0
Modular-Cable5/1/1-downstream14;RFGW10-Channel_4/4.15-Gi4/11;37;34.21;1.05;14.53;83.41;25;0;0
Modular-Cable5/1/1-downstream15;RFGW10-Channel_4/4.16-Gi4/11;37;34.5;1.05;14.55;83.25;25;0;0
Modular-Cable5/1/1-downstream16;RFGW10-Channel_4/2.9-Gi4/11;37;33.88;1.2;14.5;85.07;28;0;0
Modular-Cable5/1/1-downstream17;RFGW10-Channel_4/2.10-Gi4/11;37;33.6;1.2;14.58;85.11;29;0;0
Modular-Cable5/1/1-downstream10;RFGW10-Channel_4/4.11-Gi4/11;37;34.31;1.05;14.54;83.17;25;0;0
Modular-Cable5/1/1-downstream11;RFGW10-Channel_4/4.12-Gi4/11;37;34.36;1.04;14.53;82.76;25;0;0
Modular-Cable5/1/1-downstream12;RFGW10-Channel_4/4.13-Gi4/11;37;34.2;1.05;14.52;83.19;25;0;0
Modular-Cable5/1/1-downstream13;RFGW10-Channel_4/4.14-Gi4/11;37;34.49;1.05;14.53;83.21;26;0;0


Node_STM-06

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable5/0/2-downstream4;RFGW10-Channel_3/4.13-Gi3/12;37;34.59;1.54;16.92;86.49;51;0;0
Modular-Cable5/0/2-downstream5;RFGW10-Channel_3/4.14-Gi3/12;37;34.72;1.46;16.57;86.59;49;0;0
Modular-Cable5/0/2-downstream6;RFGW10-Channel_3/4.15-Gi3/12;37;34.54;1.48;16.51;86.36;49;0;0
Modular-Cable5/0/2-downstream7;RFGW10-Channel_3/4.16-Gi3/12;37;34.57;1.48;16.49;86.23;49;0;0
Modular-Cable5/0/2-downstream0;RFGW10-Channel_3/4.9-Gi3/12;37;34.47;1.51;16.87;86.82;50;0;0
Modular-Cable5/0/2-downstream1;RFGW10-Channel_3/7.11-Gi3/12_QAM_REPLICATION;37;34.6;1.54;16.77;86.33;52;0;0
Modular-Cable5/0/2-downstream2;RFGW10-Channel_3/3.13-Gi3/12;37;34.51;1.52;16.71;86.34;49;0;0
Modular-Cable5/0/2-downstream3;RFGW10-Channel_3/4.12-Gi3/12;37;34.65;1.52;16.63;85.77;49;0;0
Modular-Cable5/0/2-downstream8;RFGW10-Channel_3/7.9-Gi3/12_QAM_REPLICATION;37;34.75;1.26;16.38;83.78;29;0;0
Modular-Cable5/0/2-downstream9;RFGW10-Channel_3/7.10-Gi3/12_QAM_REPLICATION;37;34.71;1.27;16.31;83.85;27;0;0
Modular-Cable5/0/2-downstream23;RFGW10-Channel_3/3.16-Gi3/12;37;34.51;0.64;16.53;85.21;34;0;0
Modular-Cable5/0/2-downstream22;RFGW10-Channel_3/3.15-Gi3/12;37;34.54;0.65;16.57;85.08;32;0;0
Modular-Cable5/0/2-downstream21;RFGW10-Channel_3/3.14-Gi3/12;37;34.52;0.65;16.41;85.16;33;0;0
Modular-Cable5/0/2-downstream20;RFGW10-Channel_3/3.13-Gi3/12;37;34.06;0.65;16.4;85.5;32;0;0
Modular-Cable5/0/2-downstream18;RFGW10-Channel_3/3.11-Gi3/12;37;34.42;0.65;16.5;85.1;32;0;0
Modular-Cable5/0/2-downstream19;RFGW10-Channel_3/3.12-Gi3/12;37;34.51;0.93;16.71;85.18;33;0;0
Modular-Cable5/0/2-downstream16;RFGW10-Channel_3/3.9-Gi3/12;37;34.54;0.64;16.54;85.07;34;0;0
Modular-Cable5/0/2-downstream17;RFGW10-Channel_3/3.10-Gi3/12;37;34.5;0.65;16.54;85.41;33;0;0
Modular-Cable5/0/2-downstream14;RFGW10-Channel_3/7.15-Gi3/12_QAM_REPLICATION;37;34.71;1.24;16.33;84.35;29;0;0
Modular-Cable5/0/2-downstream15;RFGW10-Channel_3/7.16-Gi3/12_QAM_REPLICATION;37;34.44;1.25;16.31;83.97;29;0;0
Modular-Cable5/0/2-downstream12;RFGW10-Channel_3/7.13-Gi3/12_QAM_REPLICATION;37;34.74;1.24;16.41;84.7;30;0;0
Modular-Cable5/0/2-downstream13;RFGW10-Channel_3/7.14-Gi3/12_QAM_REPLICATION;37;34.72;1.25;16.34;83.85;28;0;0
Modular-Cable5/0/2-downstream10;RFGW10-Channel_3/7.11-Gi3/12_QAM_REPLICATION;37;34.71;1.7;16.58;84.25;31;0;0
Modular-Cable5/0/2-downstream11;RFGW10-Channel_3/7.12-Gi3/12_QAM_REPLICATION;37;34.61;1.24;16.66;84.38;29;0;0


Node_STM-07

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable5/0/0-downstream21;RFGW10-Channel_3/3.6-Gi3/10;37;34.66;1.59;15.77;87.79;52;0;0
Modular-Cable5/0/0-downstream20;RFGW10-Channel_3/3.5-Gi3/10;37;34.67;1.6;15.78;87.88;50;0;0
Modular-Cable5/0/0-downstream23;RFGW10-Channel_3/3.8-Gi3/10;37;34.79;1.6;15.9;87.87;53;0;0
Modular-Cable5/0/0-downstream22;RFGW10-Channel_3/3.7-Gi3/10;37;34.87;1.62;15.82;87.86;56;0;0
Modular-Cable5/0/0-downstream6;RFGW10-Channel_3/1.7-Gi3/10;37;35.42;0.86;15.6;90.64;65;1;5
Modular-Cable5/0/0-downstream7;RFGW10-Channel_3/1.8-Gi3/10;37;35.05;0.85;15.51;89.64;61;0;0
Modular-Cable5/0/0-downstream4;RFGW10-Channel_3/1.5-Gi3/10;37;35.13;0.89;15.69;90.34;66;0;0
Modular-Cable5/0/0-downstream5;RFGW10-Channel_3/1.6-Gi3/10;37;35.31;0.86;15.55;90.17;63;1;5
Modular-Cable5/0/0-downstream2;RFGW10-Channel_3/3.5-Gi3/10;37;35.33;0.88;16.19;90.24;67;1;5
Modular-Cable5/0/0-downstream3;RFGW10-Channel_3/1.4-Gi3/10;37;35.31;0.87;15.58;90.03;63;2;10
Modular-Cable5/0/0-downstream0;RFGW10-Channel_3/1.1-Gi3/10;37;35.35;0.95;16.12;91.09;69;1;5
Modular-Cable5/0/0-downstream1;RFGW10-Channel_3/2.3-Gi3/10;37;35.34;0.88;15.93;90.45;67;1;5
Modular-Cable5/0/0-downstream8;RFGW10-Channel_3/2.1-Gi3/10;37;35.44;0.98;15.68;90.66;61;1;5
Modular-Cable5/0/0-downstream9;RFGW10-Channel_3/2.2-Gi3/10;37;35.24;0.98;15.67;90.58;61;2;10
Modular-Cable5/0/0-downstream14;RFGW10-Channel_3/2.7-Gi3/10;37;35.15;0.99;15.69;90.74;59;1;5
Modular-Cable5/0/0-downstream15;RFGW10-Channel_3/2.8-Gi3/10;37;35.32;1.0;15.7;90.4;60;2;10
Modular-Cable5/0/0-downstream16;RFGW10-Channel_3/3.1-Gi3/10;37;34.67;1.59;15.86;88.17;52;0;0
Modular-Cable5/0/0-downstream17;RFGW10-Channel_3/3.2-Gi3/10;37;34.67;1.6;16.0;87.8;54;0;0
Modular-Cable5/0/0-downstream10;RFGW10-Channel_3/2.3-Gi3/10;37;35.11;0.99;15.85;90.45;62;0;0
Modular-Cable5/0/0-downstream11;RFGW10-Channel_3/2.4-Gi3/10;37;35.19;0.99;15.8;90.84;64;1;5
Modular-Cable5/0/0-downstream12;RFGW10-Channel_3/2.5-Gi3/10;37;35.32;0.97;15.87;90.5;61;1;5
Modular-Cable5/0/0-downstream13;RFGW10-Channel_3/2.6-Gi3/10;37;35.28;0.98;15.68;90.6;60;1;5
Modular-Cable5/0/0-downstream18;RFGW10-Channel_3/3.3-Gi3/10;37;34.63;1.6;15.78;87.88;51;0;0
Modular-Cable5/0/0-downstream19;RFGW10-Channel_3/3.4-Gi3/10;37;34.63;1.62;15.76;88.22;50;0;0


Node_STM-08

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Integrated-Cable0/0/3-downstream23;;37;35.69;2.13;19.47;95.31;207;27;135
Integrated-Cable0/0/3-downstream22;;37;35.76;2.07;19.41;95.25;206;28;140
Integrated-Cable0/0/3-downstream21;;37;35.76;2.08;19.43;95.28;207;24;120
Integrated-Cable0/0/3-downstream20;;37;35.72;2.16;19.5;95.28;210;23;115
Integrated-Cable0/0/3-downstream12;;37;35.33;1.55;17.86;94.52;162;7;35
Integrated-Cable0/0/3-downstream13;;37;35.46;1.49;17.77;94.68;164;9;45
Integrated-Cable0/0/3-downstream10;;37;35.46;1.49;17.8;94.64;161;7;35
Integrated-Cable0/0/3-downstream11;;37;35.5;1.53;17.91;94.8;164;8;40
Integrated-Cable0/0/3-downstream16;;37;35.64;2.14;19.47;95.28;211;24;120
Integrated-Cable0/0/3-downstream17;;37;35.69;2.07;19.35;95.43;206;30;150
Integrated-Cable0/0/3-downstream14;;37;35.49;1.5;17.76;94.69;160;7;35
Integrated-Cable0/0/3-downstream15;;37;35.46;1.54;17.84;94.93;162;11;55
Integrated-Cable0/0/3-downstream18;;37;35.7;2.06;19.38;95.29;210;27;135
Integrated-Cable0/0/3-downstream19;;37;35.73;2.14;19.47;95.27;210;27;135
Integrated-Cable0/0/3-downstream0;;37;35.51;1.27;17.76;94.79;148;8;40
Integrated-Cable0/0/3-downstream1;;37;35.75;1.22;17.72;94.34;151;6;30
Integrated-Cable0/0/3-downstream2;;37;35.67;1.21;17.55;94.6;144;8;40
Integrated-Cable0/0/3-downstream3;;37;35.66;1.26;17.62;94.53;146;6;30
Integrated-Cable0/0/3-downstream4;;37;35.35;1.27;17.67;94.54;147;7;35
Integrated-Cable0/0/3-downstream5;;37;35.52;1.21;17.57;94.57;142;7;35
Integrated-Cable0/0/3-downstream6;;37;35.63;1.22;17.56;94.84;146;8;40
Integrated-Cable0/0/3-downstream7;;37;35.67;1.26;17.61;94.83;142;10;50
Integrated-Cable0/0/3-downstream8;;37;35.45;1.54;17.86;94.84;161;8;40
Integrated-Cable0/0/3-downstream9;;37;35.46;1.49;18.02;94.8;166;11;55


Node_STM-09

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Integrated-Cable0/0/4-downstream22;;37;35.23;1.26;16.22;93.38;75;3;15
Integrated-Cable0/0/4-downstream23;;37;35.28;1.37;16.47;93.4;78;3;15
Integrated-Cable0/0/4-downstream20;;37;35.26;1.35;16.43;93.66;75;4;20
Integrated-Cable0/0/4-downstream21;;37;35.17;1.25;16.25;93.61;76;1;5
Integrated-Cable0/0/4-downstream7;;37;35.37;1.05;15.93;93.82;72;5;25
Integrated-Cable0/0/4-downstream6;;37;35.72;1.01;15.84;94.27;71;5;25
Integrated-Cable0/0/4-downstream5;;37;35.51;1.01;15.76;93.93;69;4;20
Integrated-Cable0/0/4-downstream4;;37;35.39;1.16;16.17;94.04;76;4;20
Integrated-Cable0/0/4-downstream3;;37;35.38;1.07;15.97;93.76;73;4;20
Integrated-Cable0/0/4-downstream2;;37;35.38;1.01;15.79;93.38;72;5;25
Integrated-Cable0/0/4-downstream1;;37;35.37;1.03;15.82;94.13;70;5;25
Integrated-Cable0/0/4-downstream0;;37;35.72;1.06;15.97;94.11;72;5;25
Integrated-Cable0/0/4-downstream9;;37;35.19;1.91;15.91;91.34;73;2;10
Integrated-Cable0/0/4-downstream8;;37;35.21;1.96;16.09;91.08;73;2;10
Integrated-Cable0/0/4-downstream17;;37;35.23;1.3;16.35;93.65;76;2;10
Integrated-Cable0/0/4-downstream16;;37;35.31;1.38;16.53;93.68;81;4;20
Integrated-Cable0/0/4-downstream15;;37;35.22;1.96;16.03;91.22;74;2;10
Integrated-Cable0/0/4-downstream14;;37;35.28;1.86;15.77;90.99;72;3;15
Integrated-Cable0/0/4-downstream13;;37;35.17;1.83;15.78;91.36;73;2;10
Integrated-Cable0/0/4-downstream12;;37;35.21;1.96;15.99;91.05;74;2;10
Integrated-Cable0/0/4-downstream11;;37;35.21;2.01;16.12;91.15;74;2;10
Integrated-Cable0/0/4-downstream10;;37;35.22;1.88;15.86;90.73;73;2;10
Integrated-Cable0/0/4-downstream19;;37;35.32;1.38;16.55;93.72;82;3;15
Integrated-Cable0/0/4-downstream18;;37;35.21;1.26;16.3;93.76;77;5;25


Node_STM-10

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Integrated-Cable0/0/5-downstream10;;37;33.83;1.03;13.72;82.67;17;0;0
Integrated-Cable0/0/5-downstream11;;37;33.98;0.99;13.92;82.81;18;0;0
Integrated-Cable0/0/5-downstream12;;37;33.9;0.96;13.8;82.91;17;0;0
Integrated-Cable0/0/5-downstream13;;37;33.95;0.89;13.58;82.51;18;0;0
Integrated-Cable0/0/5-downstream14;;37;33.79;0.88;13.61;82.72;17;0;0
Integrated-Cable0/0/5-downstream15;;37;33.9;0.97;13.83;82.93;18;0;0
Integrated-Cable0/0/5-downstream16;;37;34.39;1.16;15.39;87.3;45;0;0
Integrated-Cable0/0/5-downstream17;;37;34.44;1.1;15.22;87.22;44;0;0
Integrated-Cable0/0/5-downstream18;;37;34.35;1.12;15.17;87.6;43;0;0
Integrated-Cable0/0/5-downstream19;;37;34.44;1.17;15.41;87.5;46;0;0
Integrated-Cable0/0/5-downstream21;;37;34.34;1.08;15.11;86.96;43;0;0
Integrated-Cable0/0/5-downstream20;;37;34.31;1.14;15.29;87.01;46;0;0
Integrated-Cable0/0/5-downstream23;;37;34.35;1.17;15.38;87.34;44;0;0
Integrated-Cable0/0/5-downstream22;;37;34.31;1.06;15.08;87.53;43;0;0
Integrated-Cable0/0/5-downstream6;;37;32.23;0.7;12.95;78.59;7;0;0
Integrated-Cable0/0/5-downstream7;;37;32.29;0.78;13.18;78.93;7;0;0
Integrated-Cable0/0/5-downstream4;;37;32.26;0.77;13.15;78.87;6;0;0
Integrated-Cable0/0/5-downstream5;;37;32.24;0.72;12.99;78.58;7;0;0
Integrated-Cable0/0/5-downstream2;;37;32.28;0.74;13.13;78.76;6;0;0
Integrated-Cable0/0/5-downstream3;;37;32.35;0.79;13.5;79.7;8;0;0
Integrated-Cable0/0/5-downstream0;;37;32.79;0.79;13.32;79.42;7;0;0
Integrated-Cable0/0/5-downstream1;;37;33.31;0.72;13.18;78.91;8;0;0
Integrated-Cable0/0/5-downstream8;;37;34.46;0.98;13.9;82.85;18;0;0
Integrated-Cable0/0/5-downstream9;;37;33.95;0.91;13.7;82.7;18;0;0


Node_TAB-01

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable6/0/0-downstream11;RFGW10-Channel_6/2.4-Gi6/10;37;32.48;0.85;14.61;75.75;8;0;0
Modular-Cable6/0/0-downstream10;RFGW10-Channel_6/2.3-Gi6/10;37;33.16;0.86;14.73;76.02;8;0;0
Modular-Cable6/0/0-downstream13;RFGW10-Channel_6/2.6-Gi6/10;37;32.61;1.02;14.92;76.37;8;0;0
Modular-Cable6/0/0-downstream12;RFGW10-Channel_6/2.5-Gi6/10;37;32.63;0.89;14.88;76.16;8;0;0
Modular-Cable6/0/0-downstream15;RFGW10-Channel_6/2.8-Gi6/10;37;33.14;0.85;14.66;75.49;8;0;0
Modular-Cable6/0/0-downstream14;RFGW10-Channel_6/2.7-Gi6/10;37;33.19;0.85;14.6;75.7;8;0;0
Modular-Cable6/0/0-downstream17;RFGW10-Channel_6/3.2-Gi6/10;37;31.83;1.16;14.82;76.61;5;0;0
Modular-Cable6/0/0-downstream16;RFGW10-Channel_6/3.1-Gi6/10;37;31.7;1.17;14.87;76.55;5;0;0
Modular-Cable6/0/0-downstream19;RFGW10-Channel_6/3.4-Gi6/10;37;31.63;1.16;14.81;76.22;4;0;0
Modular-Cable6/0/0-downstream18;RFGW10-Channel_6/3.3-Gi6/10;37;31.7;1.3;14.85;76.68;5;0;0
Modular-Cable6/0/0-downstream22;RFGW10-Channel_6/3.7-Gi6/10;37;31.75;1.17;14.72;76.4;5;0;0
Modular-Cable6/0/0-downstream9;RFGW10-Channel_6/2.2-Gi6/10;37;32.6;0.87;14.64;75.86;8;0;0
Modular-Cable6/0/0-downstream8;RFGW10-Channel_6/2.1-Gi6/10;37;32.6;0.87;14.67;76.26;8;0;0
Modular-Cable6/0/0-downstream23;RFGW10-Channel_6/3.8-Gi6/10;37;31.63;1.16;14.71;76.01;5;0;0
Modular-Cable6/0/0-downstream20;RFGW10-Channel_6/3.5-Gi6/10;37;31.5;1.13;14.72;76.42;5;0;0
Modular-Cable6/0/0-downstream21;RFGW10-Channel_6/3.6-Gi6/10;37;31.74;1.16;14.69;76.35;5;0;0


Node_TAB-02

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable6/0/1-downstream4;RFGW10-Channel_6/4.5-Gi6/11;37;24.49;1.67;11.66;56.35;0;0;0
Modular-Cable6/0/1-downstream5;RFGW10-Channel_6/4.6-Gi6/11;37;24.25;1.55;11.58;56.37;0;0;0
Modular-Cable6/0/1-downstream6;RFGW10-Channel_6/4.7-Gi6/11;37;24.24;1.54;11.57;56.37;0;0;0
Modular-Cable6/0/1-downstream7;RFGW10-Channel_6/4.8-Gi6/11;37;24.19;1.53;11.57;56.36;0;0;0
Modular-Cable6/0/1-downstream0;RFGW10-Channel_6/4.1-Gi6/11;37;24.36;1.58;11.68;56.47;0;0;0
Modular-Cable6/0/1-downstream1;RFGW10-Channel_6/5.3-Gi6/11;37;24.57;1.56;11.77;56.53;0;0;0
Modular-Cable6/0/1-downstream2;RFGW10-Channel_6/2.13-Gi6/11;37;24.56;1.58;11.67;56.47;0;0;0
Modular-Cable6/0/1-downstream3;RFGW10-Channel_6/4.4-Gi6/11;37;24.67;1.56;11.63;56.37;0;0;0
Modular-Cable6/0/1-downstream20;RFGW10-Channel_6/2.13-Gi6/11;37;25.5;1.02;11.28;58.61;0;0;0
Modular-Cable6/0/1-downstream21;RFGW10-Channel_6/2.14-Gi6/11;37;25.5;1.03;11.28;58.55;0;0;0
Modular-Cable6/0/1-downstream23;RFGW10-Channel_6/2.16-Gi6/11;37;25.61;1.03;11.32;58.74;0;0;0
Modular-Cable6/0/1-downstream18;RFGW10-Channel_6/2.11-Gi6/11;37;25.45;1.02;11.27;58.4;0;0;0
Modular-Cable6/0/1-downstream19;RFGW10-Channel_6/2.12-Gi6/11;37;25.63;1.02;11.36;58.72;0;0;0
Modular-Cable6/0/1-downstream16;RFGW10-Channel_6/2.9-Gi6/11;37;25.53;1.03;11.36;58.99;0;0;0
Modular-Cable6/0/1-downstream17;RFGW10-Channel_6/2.10-Gi6/11;37;25.43;1.03;11.28;58.74;0;0;0
Modular-Cable6/0/1-downstream22;RFGW10-Channel_6/2.15-Gi6/11;37;25.67;1.01;11.28;58.57;0;0;0


Node_VDI/BAR

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable8/1/1-downstream3;RFGW10-Channel_8/4.4-GbE_2;37;34.22;0.25;11.67;79.07;9;0;0
