
Node_APA-01

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable5/1/0-downstream17;RFGW10-Channel_4/3.2-Gi4/10;37;34.59;1.44;14.85;84.92;30;0;0
Modular-Cable5/1/0-downstream16;RFGW10-Channel_4/3.1-Gi4/10;37;34.98;1.44;14.85;84.9;30;0;0
Modular-Cable5/1/0-downstream15;RFGW10-Channel_4/2.8-Gi4/10;37;33.92;1.26;14.58;84.31;23;0;0
Modular-Cable5/1/0-downstream14;RFGW10-Channel_4/2.7-Gi4/10;37;33.51;1.27;14.57;83.99;24;0;0
Modular-Cable5/1/0-downstream13;RFGW10-Channel_4/2.6-Gi4/10;37;33.78;1.26;14.57;84.06;25;0;0
Modular-Cable5/1/0-downstream12;RFGW10-Channel_4/2.5-Gi4/10;37;33.36;1.26;14.56;84.33;25;0;0
Modular-Cable5/1/0-downstream11;RFGW10-Channel_4/2.4-Gi4/10;37;33.92;1.26;14.56;84.28;26;0;0
Modular-Cable5/1/0-downstream10;RFGW10-Channel_4/2.3-Gi4/10;37;33.93;1.27;14.61;83.99;25;0;0


Node_STM-04

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable5/0/1-downstream7;RFGW10-Channel_3/4.8-Gi3/11;37;34.88;1.72;17.41;89.97;63;0;0
Modular-Cable5/0/1-downstream6;RFGW10-Channel_3/4.7-Gi3/11;37;34.92;1.73;17.4;89.23;65;0;0
Modular-Cable5/0/1-downstream5;RFGW10-Channel_3/4.6-Gi3/11;37;34.88;1.74;17.44;89.53;66;0;0
Modular-Cable5/0/1-downstream4;RFGW10-Channel_3/4.5-Gi3/11;37;35.09;1.74;17.43;89.89;67;0;0
Modular-Cable5/0/1-downstream3;RFGW10-Channel_3/4.4-Gi3/11;37;34.94;1.75;17.47;89.09;66;0;0
Modular-Cable5/0/1-downstream2;RFGW10-Channel_3/5.13-Gi3/11;37;34.87;1.77;17.5;90.01;65;0;0
Modular-Cable5/0/1-downstream1;RFGW10-Channel_3/5.3-Gi3/11;37;34.93;1.76;17.54;89.24;66;0;0
Modular-Cable5/0/1-downstream0;RFGW10-Channel_3/4.1-Gi3/11;37;34.96;1.76;17.69;90.08;70;0;0
Modular-Cable5/0/1-downstream9;RFGW10-Channel_3/5.2-Gi3/11;37;34.63;1.48;17.27;90.91;69;0;0
Modular-Cable5/0/1-downstream8;RFGW10-Channel_3/5.1-Gi3/11;37;35.15;1.15;17.26;91.03;70;0;0
Modular-Cable5/0/1-downstream22;RFGW10-Channel_3/5.15-Gi3/11;37;35.07;1.69;17.54;88.81;57;0;0
Modular-Cable5/0/1-downstream23;RFGW10-Channel_3/5.16-Gi3/11;37;34.62;1.7;17.52;88.68;60;0;0
Modular-Cable5/0/1-downstream20;RFGW10-Channel_3/5.13-Gi3/11;37;34.54;1.69;17.43;88.97;58;0;0
Modular-Cable5/0/1-downstream21;RFGW10-Channel_3/5.14-Gi3/11;37;34.53;1.7;17.44;88.9;57;0;0
Modular-Cable5/0/1-downstream17;RFGW10-Channel_3/5.10-Gi3/11;37;34.52;1.64;17.43;88.9;57;0;0
Modular-Cable5/0/1-downstream16;RFGW10-Channel_3/5.9-Gi3/11;37;34.45;1.64;17.44;88.91;58;0;0
Modular-Cable5/0/1-downstream15;RFGW10-Channel_3/5.8-Gi3/11;37;34.82;1.16;17.28;90.58;69;0;0
Modular-Cable5/0/1-downstream14;RFGW10-Channel_3/5.7-Gi3/11;37;34.84;1.16;17.28;90.81;69;0;0
Modular-Cable5/0/1-downstream13;RFGW10-Channel_3/5.6-Gi3/11;37;35.13;1.15;17.27;91.08;69;0;0
Modular-Cable5/0/1-downstream12;RFGW10-Channel_3/5.5-Gi3/11;37;34.77;1.15;17.32;91.12;71;0;0
Modular-Cable5/0/1-downstream11;RFGW10-Channel_3/5.4-Gi3/11;37;34.84;1.15;17.27;91.08;68;0;0
Modular-Cable5/0/1-downstream10;RFGW10-Channel_3/5.3-Gi3/11;37;35.26;1.15;17.47;91.26;73;1;5
Modular-Cable5/0/1-downstream19;RFGW10-Channel_3/5.12-Gi3/11;37;34.69;1.64;17.55;88.43;58;0;0
Modular-Cable5/0/1-downstream18;RFGW10-Channel_3/5.11-Gi3/11;37;34.52;1.65;17.42;88.78;58;0;0


Node_STM-05

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable5/1/1-downstream8;RFGW10-Channel_4/4.9-Gi4/11;37;31.0;1.67;14.61;78.14;5;0;0
Modular-Cable5/1/1-downstream9;RFGW10-Channel_4/4.10-Gi4/11;37;30.92;1.68;14.49;78.64;5;0;0
Modular-Cable5/1/1-downstream6;RFGW10-Channel_4/4.7-Gi4/11;37;33.44;0.42;13.68;81.68;15;0;0
Modular-Cable5/1/1-downstream7;RFGW10-Channel_4/4.8-Gi4/11;37;33.43;0.42;13.68;81.59;15;0;0
Modular-Cable5/1/1-downstream4;RFGW10-Channel_4/4.5-Gi4/11;37;33.58;0.43;13.93;81.63;15;0;0
Modular-Cable5/1/1-downstream5;RFGW10-Channel_4/4.6-Gi4/11;37;33.44;0.43;13.72;81.74;15;0;0
Modular-Cable5/1/1-downstream2;RFGW10-Channel_4/2.13-Gi4/11;37;33.56;0.69;14.16;81.82;15;0;0
Modular-Cable5/1/1-downstream3;RFGW10-Channel_4/4.4-Gi4/11;37;33.45;0.44;13.83;81.37;15;0;0
Modular-Cable5/1/1-downstream0;RFGW10-Channel_4/4.1-Gi4/11;37;33.46;0.43;13.79;82.0;15;0;0
Modular-Cable5/1/1-downstream1;RFGW10-Channel_4/4.11-Gi4/11;37;33.44;0.43;13.96;81.94;15;0;0
Modular-Cable5/1/1-downstream21;RFGW10-Channel_4/2.14-Gi4/11;37;32.32;0.54;14.33;80.09;12;0;0
Modular-Cable5/1/1-downstream20;RFGW10-Channel_4/2.13-Gi4/11;37;32.84;0.54;14.33;80.1;13;0;0
Modular-Cable5/1/1-downstream23;RFGW10-Channel_4/2.16-Gi4/11;37;32.33;0.54;14.37;80.53;13;0;0
Modular-Cable5/1/1-downstream22;RFGW10-Channel_4/2.15-Gi4/11;37;32.39;0.54;14.34;80.11;13;0;0
Modular-Cable5/1/1-downstream18;RFGW10-Channel_4/2.11-Gi4/11;37;32.85;0.54;14.33;80.11;12;0;0
Modular-Cable5/1/1-downstream19;RFGW10-Channel_4/2.12-Gi4/11;37;32.89;0.54;14.39;80.52;13;0;0
Modular-Cable5/1/1-downstream14;RFGW10-Channel_4/4.15-Gi4/11;37;30.82;1.67;14.56;78.6;5;0;0
Modular-Cable5/1/1-downstream15;RFGW10-Channel_4/4.16-Gi4/11;37;30.66;1.67;14.51;78.23;4;0;0
Modular-Cable5/1/1-downstream16;RFGW10-Channel_4/2.9-Gi4/11;37;32.34;0.63;14.39;80.49;12;0;0
Modular-Cable5/1/1-downstream17;RFGW10-Channel_4/2.10-Gi4/11;37;32.85;0.54;14.44;80.13;12;0;0
Modular-Cable5/1/1-downstream10;RFGW10-Channel_4/4.11-Gi4/11;37;31.17;1.67;14.57;78.53;5;0;0
Modular-Cable5/1/1-downstream11;RFGW10-Channel_4/4.12-Gi4/11;37;30.8;1.66;14.57;78.57;4;0;0
Modular-Cable5/1/1-downstream12;RFGW10-Channel_4/4.13-Gi4/11;37;30.66;1.67;14.52;78.08;5;0;0
Modular-Cable5/1/1-downstream13;RFGW10-Channel_4/4.14-Gi4/11;37;30.81;1.67;14.51;78.15;4;0;0


Node_STM-06

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable5/0/2-downstream4;RFGW10-Channel_3/4.13-Gi3/12;37;30.22;0.83;14.3;74.72;1;0;0
Modular-Cable5/0/2-downstream5;RFGW10-Channel_3/4.14-Gi3/12;37;30.06;0.82;13.86;74.8;1;0;0
Modular-Cable5/0/2-downstream6;RFGW10-Channel_3/4.15-Gi3/12;37;30.02;0.83;13.8;74.91;1;0;0
Modular-Cable5/0/2-downstream7;RFGW10-Channel_3/4.16-Gi3/12;37;30.16;0.82;13.78;74.86;1;0;0
Modular-Cable5/0/2-downstream0;RFGW10-Channel_3/4.9-Gi3/12;37;30.21;1.08;14.19;75.19;2;0;0
Modular-Cable5/0/2-downstream1;RFGW10-Channel_3/7.11-Gi3/12_QAM_REPLICATION;37;30.1;0.91;14.09;75.05;1;0;0
Modular-Cable5/0/2-downstream2;RFGW10-Channel_3/3.13-Gi3/12;37;30.02;0.84;14.0;74.94;1;0;0
Modular-Cable5/0/2-downstream3;RFGW10-Channel_3/4.12-Gi3/12;37;29.98;0.84;13.92;75.16;1;0;0
Modular-Cable5/0/2-downstream8;RFGW10-Channel_3/7.9-Gi3/12_QAM_REPLICATION;37;29.59;1.07;13.86;71.91;0;0;0
Modular-Cable5/0/2-downstream9;RFGW10-Channel_3/7.10-Gi3/12_QAM_REPLICATION;37;29.45;1.07;13.9;72.03;0;0;0
Modular-Cable5/0/2-downstream23;RFGW10-Channel_3/3.16-Gi3/12;37;30.28;1.01;14.62;77.77;3;0;0
Modular-Cable5/0/2-downstream22;RFGW10-Channel_3/3.15-Gi3/12;37;30.46;1.0;14.61;77.7;5;0;0
Modular-Cable5/0/2-downstream21;RFGW10-Channel_3/3.14-Gi3/12;37;30.14;1.01;14.59;78.17;3;0;0
Modular-Cable5/0/2-downstream20;RFGW10-Channel_3/3.13-Gi3/12;37;30.22;1.0;14.6;78.18;2;0;0
Modular-Cable5/0/2-downstream18;RFGW10-Channel_3/3.11-Gi3/12;37;30.03;1.01;14.62;77.61;3;0;0
Modular-Cable5/0/2-downstream19;RFGW10-Channel_3/3.12-Gi3/12;37;30.26;0.99;14.56;77.65;3;0;0
Modular-Cable5/0/2-downstream16;RFGW10-Channel_3/3.9-Gi3/12;37;30.04;1.01;14.67;78.17;4;0;0
Modular-Cable5/0/2-downstream17;RFGW10-Channel_3/3.10-Gi3/12;37;30.13;1.01;14.68;78.11;3;0;0
Modular-Cable5/0/2-downstream14;RFGW10-Channel_3/7.15-Gi3/12_QAM_REPLICATION;37;29.38;1.07;13.87;72.03;0;0;0
Modular-Cable5/0/2-downstream15;RFGW10-Channel_3/7.16-Gi3/12_QAM_REPLICATION;37;29.39;1.07;13.87;72.07;0;0;0
Modular-Cable5/0/2-downstream12;RFGW10-Channel_3/7.13-Gi3/12_QAM_REPLICATION;37;29.54;1.07;13.87;71.82;0;0;0
Modular-Cable5/0/2-downstream13;RFGW10-Channel_3/7.14-Gi3/12_QAM_REPLICATION;37;29.38;1.07;13.94;71.67;0;0;0
Modular-Cable5/0/2-downstream10;RFGW10-Channel_3/7.11-Gi3/12_QAM_REPLICATION;37;29.45;1.14;14.13;72.71;0;0;0
Modular-Cable5/0/2-downstream11;RFGW10-Channel_3/7.12-Gi3/12_QAM_REPLICATION;37;29.42;1.07;13.97;71.87;0;0;0


Node_STM-07

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable5/0/0-downstream21;RFGW10-Channel_3/3.6-Gi3/10;37;34.32;0.44;15.11;86.56;33;0;0
Modular-Cable5/0/0-downstream20;RFGW10-Channel_3/3.5-Gi3/10;37;34.56;0.44;15.16;86.11;34;0;0
Modular-Cable5/0/0-downstream23;RFGW10-Channel_3/3.8-Gi3/10;37;34.81;0.44;15.21;86.33;35;0;0
Modular-Cable5/0/0-downstream22;RFGW10-Channel_3/3.7-Gi3/10;37;34.7;0.43;15.17;86.3;34;0;0
Modular-Cable5/0/0-downstream6;RFGW10-Channel_3/1.7-Gi3/10;37;35.24;0.66;14.02;84.77;26;1;5
Modular-Cable5/0/0-downstream7;RFGW10-Channel_3/1.8-Gi3/10;37;34.8;0.66;13.98;84.65;23;0;0
Modular-Cable5/0/0-downstream4;RFGW10-Channel_3/1.5-Gi3/10;37;34.73;0.67;14.71;84.36;29;0;0
Modular-Cable5/0/0-downstream5;RFGW10-Channel_3/1.6-Gi3/10;37;34.92;0.66;14.08;84.61;22;0;0
Modular-Cable5/0/0-downstream2;RFGW10-Channel_3/3.5-Gi3/10;37;35.23;0.67;14.27;84.66;26;1;5
Modular-Cable5/0/0-downstream3;RFGW10-Channel_3/1.4-Gi3/10;37;34.95;0.67;14.06;84.61;24;0;0
Modular-Cable5/0/0-downstream0;RFGW10-Channel_3/1.1-Gi3/10;37;35.39;0.68;14.76;86.57;38;1;5
Modular-Cable5/0/0-downstream1;RFGW10-Channel_3/2.3-Gi3/10;37;34.72;0.67;14.29;84.7;26;0;0
Modular-Cable5/0/0-downstream8;RFGW10-Channel_3/2.1-Gi3/10;37;34.54;0.95;15.14;84.06;20;0;0
Modular-Cable5/0/0-downstream9;RFGW10-Channel_3/2.2-Gi3/10;37;34.47;0.95;15.14;84.05;21;0;0
Modular-Cable5/0/0-downstream14;RFGW10-Channel_3/2.7-Gi3/10;37;34.5;0.95;15.15;84.07;20;0;0
Modular-Cable5/0/0-downstream15;RFGW10-Channel_3/2.8-Gi3/10;37;34.5;0.95;15.22;84.05;23;0;0
Modular-Cable5/0/0-downstream16;RFGW10-Channel_3/3.1-Gi3/10;37;34.38;0.44;15.21;86.41;36;0;0
Modular-Cable5/0/0-downstream17;RFGW10-Channel_3/3.2-Gi3/10;37;34.57;0.44;15.12;86.11;35;0;0
Modular-Cable5/0/0-downstream10;RFGW10-Channel_3/2.3-Gi3/10;37;34.65;0.94;15.23;84.05;21;0;0
Modular-Cable5/0/0-downstream11;RFGW10-Channel_3/2.4-Gi3/10;37;34.64;0.95;15.23;84.07;20;0;0
Modular-Cable5/0/0-downstream12;RFGW10-Channel_3/2.5-Gi3/10;37;34.49;0.94;15.14;84.05;22;0;0
Modular-Cable5/0/0-downstream13;RFGW10-Channel_3/2.6-Gi3/10;37;34.64;0.94;15.14;83.9;21;0;0
Modular-Cable5/0/0-downstream18;RFGW10-Channel_3/3.3-Gi3/10;37;34.42;0.44;15.09;86.39;35;0;0
Modular-Cable5/0/0-downstream19;RFGW10-Channel_3/3.4-Gi3/10;37;34.39;0.44;15.12;86.81;34;0;0


Node_STM-08

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Integrated-Cable0/0/3-downstream23;;37;35.48;2.01;18.25;94.76;151;7;35
Integrated-Cable0/0/3-downstream22;;37;35.53;1.93;18.16;94.77;153;9;45
Integrated-Cable0/0/3-downstream21;;37;35.48;1.93;18.2;94.81;153;8;40
Integrated-Cable0/0/3-downstream20;;37;35.53;2.04;18.28;95.0;154;12;60
Integrated-Cable0/0/3-downstream12;;37;35.03;0.88;15.79;86.64;27;0;0
Integrated-Cable0/0/3-downstream13;;37;35.0;0.83;15.64;86.33;28;0;0
Integrated-Cable0/0/3-downstream10;;37;35.02;0.84;15.78;86.12;31;0;0
Integrated-Cable0/0/3-downstream11;;37;35.05;0.88;15.78;86.61;26;0;0
Integrated-Cable0/0/3-downstream16;;37;35.47;2.02;18.26;94.75;151;7;35
Integrated-Cable0/0/3-downstream17;;37;35.49;1.94;18.17;94.81;151;8;40
Integrated-Cable0/0/3-downstream14;;37;34.97;0.85;15.66;86.12;29;0;0
Integrated-Cable0/0/3-downstream15;;37;35.05;0.87;15.77;86.59;28;0;0
Integrated-Cable0/0/3-downstream18;;37;35.61;1.96;18.13;95.05;149;12;60
Integrated-Cable0/0/3-downstream19;;37;35.51;2.02;18.25;94.83;153;11;55
Integrated-Cable0/0/3-downstream0;;37;35.26;0.88;16.03;91.79;67;1;5
Integrated-Cable0/0/3-downstream1;;37;35.17;0.85;15.93;91.89;67;1;5
Integrated-Cable0/0/3-downstream2;;37;35.07;0.84;15.76;91.89;65;0;0
Integrated-Cable0/0/3-downstream3;;37;35.18;0.88;15.9;91.9;66;1;5
Integrated-Cable0/0/3-downstream4;;37;35.57;0.94;15.91;91.83;68;2;10
Integrated-Cable0/0/3-downstream5;;37;35.13;0.86;15.81;91.73;65;0;0
Integrated-Cable0/0/3-downstream6;;37;35.51;0.86;15.79;91.99;65;1;5
Integrated-Cable0/0/3-downstream7;;37;35.08;0.88;15.87;91.78;66;0;0
Integrated-Cable0/0/3-downstream8;;37;35.15;0.87;15.8;86.45;31;1;5
Integrated-Cable0/0/3-downstream9;;37;35.09;0.84;15.88;86.72;29;0;0


Node_STM-09

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Integrated-Cable0/0/4-downstream22;;37;35.48;1.75;16.2;91.69;54;1;5
Integrated-Cable0/0/4-downstream23;;37;35.5;1.88;16.45;92.1;55;1;5
Integrated-Cable0/0/4-downstream20;;37;35.36;1.87;16.41;92.08;53;1;5
Integrated-Cable0/0/4-downstream21;;37;35.07;1.77;16.22;91.7;52;0;0
Integrated-Cable0/0/4-downstream7;;37;35.14;0.85;15.19;86.51;36;0;0
Integrated-Cable0/0/4-downstream6;;37;35.19;0.8;15.31;86.16;36;1;5
Integrated-Cable0/0/4-downstream5;;37;35.46;0.8;15.05;86.31;34;2;10
Integrated-Cable0/0/4-downstream4;;37;35.24;0.86;15.34;87.11;38;2;10
Integrated-Cable0/0/4-downstream3;;37;35.18;0.87;15.21;86.42;37;2;10
Integrated-Cable0/0/4-downstream2;;37;35.36;0.8;15.06;86.68;35;1;5
Integrated-Cable0/0/4-downstream1;;37;35.17;0.83;15.09;86.34;37;1;5
Integrated-Cable0/0/4-downstream0;;37;35.36;0.85;15.2;86.83;36;2;10
Integrated-Cable0/0/4-downstream9;;37;33.32;1.39;13.12;76.42;2;0;0
Integrated-Cable0/0/4-downstream8;;37;33.34;1.42;13.23;76.67;2;0;0
Integrated-Cable0/0/4-downstream17;;37;35.23;1.75;16.33;91.75;53;2;10
Integrated-Cable0/0/4-downstream16;;37;35.23;1.89;16.51;92.11;54;1;5
Integrated-Cable0/0/4-downstream15;;37;33.26;1.42;13.2;76.46;2;0;0
Integrated-Cable0/0/4-downstream14;;37;33.29;1.34;13.04;75.9;2;0;0
Integrated-Cable0/0/4-downstream13;;37;33.27;1.35;13.05;76.06;2;0;0
Integrated-Cable0/0/4-downstream12;;37;33.32;1.41;13.19;76.37;2;0;0
Integrated-Cable0/0/4-downstream11;;37;33.22;1.43;13.25;76.56;3;0;0
Integrated-Cable0/0/4-downstream10;;37;33.22;1.35;13.1;76.4;2;0;0
Integrated-Cable0/0/4-downstream19;;37;35.42;1.89;16.53;92.29;55;1;5
Integrated-Cable0/0/4-downstream18;;37;35.2;1.73;16.27;91.71;51;1;5


Node_STM-10

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Integrated-Cable0/0/5-downstream10;;37;32.02;1.1;13.88;78.8;7;0;0
Integrated-Cable0/0/5-downstream11;;37;31.76;1.18;14.02;78.83;8;0;0
Integrated-Cable0/0/5-downstream12;;37;31.96;1.13;13.97;78.85;8;0;0
Integrated-Cable0/0/5-downstream13;;37;32.04;1.09;13.84;78.67;8;0;0
Integrated-Cable0/0/5-downstream14;;37;32.01;1.12;13.95;79.37;9;0;0
Integrated-Cable0/0/5-downstream15;;37;32.06;1.14;13.99;78.87;8;0;0
Integrated-Cable0/0/5-downstream16;;37;32.49;0.64;12.79;78.33;5;0;0
Integrated-Cable0/0/5-downstream17;;37;32.57;0.59;12.59;77.65;4;0;0
Integrated-Cable0/0/5-downstream18;;37;32.14;0.58;12.53;78.26;3;0;0
Integrated-Cable0/0/5-downstream19;;37;32.52;0.63;12.82;78.43;6;0;0
Integrated-Cable0/0/5-downstream21;;37;32.34;0.57;12.64;77.75;6;0;0
Integrated-Cable0/0/5-downstream20;;37;32.37;0.62;12.72;77.73;5;0;0
Integrated-Cable0/0/5-downstream23;;37;32.6;0.62;12.8;78.3;4;0;0
Integrated-Cable0/0/5-downstream22;;37;32.14;0.58;12.51;78.53;5;0;0
Integrated-Cable0/0/5-downstream6;;37;32.91;0.51;12.19;76.32;8;0;0
Integrated-Cable0/0/5-downstream7;;37;32.85;0.53;12.43;76.71;8;0;0
Integrated-Cable0/0/5-downstream4;;37;33.16;0.53;12.38;76.52;8;0;0
Integrated-Cable0/0/5-downstream5;;37;32.95;0.52;12.27;76.18;8;0;0
Integrated-Cable0/0/5-downstream2;;37;33.01;0.51;12.34;76.71;8;0;0
Integrated-Cable0/0/5-downstream3;;37;32.94;0.54;12.5;76.97;8;0;0
Integrated-Cable0/0/5-downstream0;;37;32.88;0.53;12.51;76.53;8;0;0
Integrated-Cable0/0/5-downstream1;;37;32.98;0.52;12.37;76.45;8;0;0
Integrated-Cable0/0/5-downstream8;;37;31.91;1.13;14.04;79.19;7;0;0
Integrated-Cable0/0/5-downstream9;;37;31.69;1.1;13.94;78.81;7;0;0


Node_TAB-01

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable6/0/0-downstream11;RFGW10-Channel_6/2.4-Gi6/10;37;34.36;1.38;14.81;80.74;12;0;0
Modular-Cable6/0/0-downstream10;RFGW10-Channel_6/2.3-Gi6/10;37;34.37;1.36;14.82;80.53;12;0;0
Modular-Cable6/0/0-downstream13;RFGW10-Channel_6/2.6-Gi6/10;37;34.59;1.35;14.8;82.12;12;0;0
Modular-Cable6/0/0-downstream12;RFGW10-Channel_6/2.5-Gi6/10;37;34.35;1.39;14.94;81.78;13;0;0
Modular-Cable6/0/0-downstream15;RFGW10-Channel_6/2.8-Gi6/10;37;34.49;1.34;14.65;81.21;13;0;0
Modular-Cable6/0/0-downstream14;RFGW10-Channel_6/2.7-Gi6/10;37;34.63;1.55;14.74;80.53;13;0;0
Modular-Cable6/0/0-downstream17;RFGW10-Channel_6/3.2-Gi6/10;37;34.74;1.24;15.03;82.2;13;0;0
Modular-Cable6/0/0-downstream16;RFGW10-Channel_6/3.1-Gi6/10;37;34.28;1.25;14.89;82.04;13;0;0
Modular-Cable6/0/0-downstream19;RFGW10-Channel_6/3.4-Gi6/10;37;34.26;1.27;14.71;82.09;13;0;0
Modular-Cable6/0/0-downstream18;RFGW10-Channel_6/3.3-Gi6/10;37;34.72;1.28;14.76;82.01;13;0;0
Modular-Cable6/0/0-downstream22;RFGW10-Channel_6/3.7-Gi6/10;37;34.75;1.24;14.71;82.07;13;0;0
Modular-Cable6/0/0-downstream9;RFGW10-Channel_6/2.2-Gi6/10;37;34.49;1.39;14.71;81.97;13;0;0
Modular-Cable6/0/0-downstream8;RFGW10-Channel_6/2.1-Gi6/10;37;34.41;1.36;14.79;81.91;12;0;0
Modular-Cable6/0/0-downstream23;RFGW10-Channel_6/3.8-Gi6/10;37;34.78;1.27;14.86;82.37;13;0;0
Modular-Cable6/0/0-downstream20;RFGW10-Channel_6/3.5-Gi6/10;37;34.88;1.24;14.83;82.17;13;0;0
Modular-Cable6/0/0-downstream21;RFGW10-Channel_6/3.6-Gi6/10;37;34.67;1.27;14.71;82.06;13;0;0


Node_TAB-02

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable6/0/1-downstream4;RFGW10-Channel_6/4.5-Gi6/11;37;22.39;2.64;12.17;54.64;0;0;0
Modular-Cable6/0/1-downstream5;RFGW10-Channel_6/4.6-Gi6/11;37;22.46;2.63;12.16;54.6;0;0;0
Modular-Cable6/0/1-downstream6;RFGW10-Channel_6/4.7-Gi6/11;37;22.27;2.62;12.14;54.5;0;0;0
Modular-Cable6/0/1-downstream7;RFGW10-Channel_6/4.8-Gi6/11;37;22.28;2.62;12.14;54.31;0;0;0
Modular-Cable6/0/1-downstream0;RFGW10-Channel_6/4.1-Gi6/11;37;22.5;2.69;12.26;55.1;0;0;0
Modular-Cable6/0/1-downstream1;RFGW10-Channel_6/5.3-Gi6/11;37;22.47;2.66;12.26;54.43;0;0;0
Modular-Cable6/0/1-downstream2;RFGW10-Channel_6/2.13-Gi6/11;37;22.5;2.65;12.19;55.02;0;0;0
Modular-Cable6/0/1-downstream3;RFGW10-Channel_6/4.4-Gi6/11;37;22.4;2.64;12.19;54.66;0;0;0
Modular-Cable6/0/1-downstream20;RFGW10-Channel_6/2.13-Gi6/11;37;25.45;0.72;10.08;54.46;0;0;0
Modular-Cable6/0/1-downstream21;RFGW10-Channel_6/2.14-Gi6/11;37;25.53;0.72;10.08;54.38;0;0;0
Modular-Cable6/0/1-downstream23;RFGW10-Channel_6/2.16-Gi6/11;37;25.52;0.72;10.11;54.64;0;0;0
Modular-Cable6/0/1-downstream18;RFGW10-Channel_6/2.11-Gi6/11;37;25.51;0.72;10.07;54.44;0;0;0
Modular-Cable6/0/1-downstream19;RFGW10-Channel_6/2.12-Gi6/11;37;25.41;0.72;10.08;54.18;0;0;0
Modular-Cable6/0/1-downstream16;RFGW10-Channel_6/2.9-Gi6/11;37;25.53;0.72;10.19;54.27;0;0;0
Modular-Cable6/0/1-downstream17;RFGW10-Channel_6/2.10-Gi6/11;37;25.43;0.72;10.12;54.3;0;0;0
Modular-Cable6/0/1-downstream22;RFGW10-Channel_6/2.15-Gi6/11;37;25.54;0.72;10.09;54.48;0;0;0


Node_VDI/BAR

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable8/1/1-downstream3;RFGW10-Channel_8/4.4-GbE_2;37;32.68;0.0;11.38;75.84;4;0;0
